id,wta_car,wta_elec,wta_green,province,weekday,ifsunny,location,aqi,income_level,living_area,female,marriage,education,youth,older_adults,partymember,age,heard_about_global_warming,know_about_low_carbon,know_about_carbon_neutrality,know_about_carbon_policy,carusetime,conditioner1month,mainuseelec,conditionernumber,publictrans,energy_consume2020,carown,conditioner1time,cityanswer,MADT ,impgreenele
1530,7,7,3,Gansu,Saturday,1,city,56,5,60,0,married,senior high,0,0,0,58,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,0,2364,0,0,lanzhou,0,0
1642,4,4,2,Gansu,Sunday,0,city,77,3,88,1,married,associate,1,1,0,43,yes and agree,heard and know,heard and know,heard and know,2,0,1,0,24,2600,1,0,baiyin,2,1
3329,2,3,2,Guangxi,Thursday,0,rural,99,4,120,1,unmarried,associate,0,1,0,23,yes and agree,heard but do not know,never,never,0,3,1,1,0,1043,0,2,nanning,3,1
1935,1,1,1,Guizhou,Tuesday,1,county seat,53,4,118,0,unmarried,bachelor,0,0,0,23,yes but disagree,never,never,never,3,0,1,0,0,1444,1,0,guiyang,3,0
1383,2,7,3,Guizhou,Friday,0,city,33,4,82,1,married,associate,1,0,1,35,yes and agree,heard but do not know,heard but do not know,never,4,0,1,0,17,1690,1,0,guiyang,2,0
3020,2,2,2,Guangxi,Wednesday,0,city,72,5,108,0,married,associate,1,0,0,32,yes and agree,heard but do not know,never,never,0,0,1,0,6,864,0,0,nanning,3,1
2922,1,1,1,Guangxi,Sunday,1,county seat,50,4,110,1,married,junior high,1,0,0,39,no,heard but do not know,never,never,6,2,1,1,0,3009,1,4,guilin,2,1
2112,1,1,1,Guizhou,Thursday,0,rural,60,3,255,0,divorced,associate,1,1,0,39,no,never,never,never,6,0,1,0,0,2647,1,0,guiyang,0,0
3211,6,5,4,Guangxi,Thursday,0,city,62,4,75,1,unmarried,junior high,0,0,0,25,no,never,never,never,0,0,1,0,0,1600,0,0,guilin,2,0
1252,1,1,1,Gansu,Thursday,1,rural,42,2,170,0,married,primary,0,1,0,49,yes and agree,never,never,never,5,0,0,0,0,4000,1,0,baiyin,0,0
1619,7,7,7,Guizhou,Saturday,0,city,52,4,90,0,married,associate,1,0,0,27,no,never,never,never,0,0,1,0,10,2077,0,0,anshun,3,0
1411,2,2,7,Gansu,Saturday,0,city,52,5,120,1,married,bachelor,0,0,0,27,no,heard but do not know,never,never,7,0,1,0,0,1440,1,0,baiyin,0,0
1241,1,1,1,Gansu,Thursday,0,rural,39,2,60,1,married,junior high,0,0,0,43,no,never,never,never,6,0,0,0,0,4000,1,0,baiyin,2,0
2396,6,6,6,Gansu,Sunday,1,county seat,28,6,89,1,married,bachelor,0,0,0,47,yes and agree,heard but do not know,heard but do not know,heard but do not know,8,0,1,0,0,1517,1,0,baiyin,0,1
2813,7,7,7,Guizhou,Friday,0,city,33,4,90,1,unmarried,bachelor,0,0,1,24,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,36,5000,0,0,guiyang,3,1
2168,4,4,4,Gansu,Thursday,1,rural,112,3,190,1,married,senior high,0,1,0,34,no,never,never,never,0,0,1,0,0,2450,0,0,lanzhou,4,0
949,7,4,5,Guizhou,Monday,0,rural,23,4,300,1,married,primary,0,1,0,63,no,never,never,never,0,0,1,0,5,1842,0,0,anshun,3,0
1143,4,4,4,Gansu,Monday,1,city,92,5,120,1,married,associate,1,1,1,34,no,heard but do not know,never,never,0,0,1,0,14,2708,0,0,baiyin,2,1
3005,1,1,1,Guangxi,Tuesday,1,county seat,139,4,98,1,married,senior high,1,0,0,38,yes and agree,heard and know,never,never,0,2,1,1,4,3164,0,2,guilin,4,0
2141,7,7,7,Guizhou,Thursday,0,rural,53,3,370,0,married,junior high,0,1,0,46,no,never,never,never,0,0,1,0,25,4924,0,0,guiyang,3,1
1620,7,7,7,Guizhou,Saturday,0,city,52,5,90,0,married,bachelor,1,1,1,36,yes but disagree,heard and know,heard but do not know,never,0,0,1,0,14,2606,0,0,anshun,3,0
2915,4,4,4,Guangxi,Tuesday,0,county seat,117,5,110,1,married,senior high,1,1,0,31,no,never,never,never,0,2,1,1,0,4296,0,3,guilin,0,0
2421,4,4,4,Gansu,Sunday,1,county seat,34,3,48,1,married,junior high,1,0,0,38,no,never,never,never,0,0,1,0,2,3115,0,0,baiyin,2,0
2998,2,3,2,Guangxi,Tuesday,1,city,54,5,98.5,1,married,associate,1,0,0,39,yes and agree,heard but do not know,never,never,0,0,1,0,10,876,0,0,nanning,3,1
114,5,7,6,Guizhou,Saturday,0,rural,32,4,300,0,unmarried,senior high,0,0,0,29,no,never,never,never,3,0,1,0,0,2800,1,0,anshun,0,0
1198,5,5,5,Gansu,Monday,1,city,86,5,78,1,married,senior high,1,0,0,46,yes and agree,never,never,never,0,0,1,0,0,1841,0,0,baiyin,5,0
1916,7,6,6,Guangxi,Wednesday,1,city,2.5,4,79,1,married,associate,1,0,0,36,yes and agree,heard and know,heard and know,heard but do not know,0,0,1,0,1,3959,0,0,nanning,3,1
1169,6,6,7,Guizhou,Wednesday,0,city,39,4,85,1,married,associate,1,0,0,33,no,heard but do not know,never,never,3,0,1,0,18,1760,1,0,guiyang,3,0
2265,1,1,1,Guizhou,Friday,0,county seat,52,4,98,1,married,bachelor,1,0,0,27,yes but disagree,heard but do not know,heard but do not know,never,6,0,1,0,0,1778,1,0,anshun,2,0
2946,4,4,4,Guangxi,Monday,1,rural,82,5,110,1,married,primary,1,0,0,52,no,never,never,never,0,0,1,0,0,3022,0,0,guilin,3,0
1930,2,4,2,Guizhou,Tuesday,1,county seat,48,3,90,0,unmarried,bachelor,0,0,0,23,yes and agree,never,never,never,0,0,1,0,0,1517,0,0,guiyang,0,0
2134,1,1,1,Gansu,Thursday,1,rural,114,3,187,1,married,senior high,1,0,0,36,yes and agree,never,never,never,0,0,1,0,0,1588,0,0,lanzhou,0,0
2861,5,5,5,Guangxi,Saturday,1,county seat,97,6,90,1,married,junior high,1,1,0,55,no,never,never,never,0,1,1,1,0,4000,0,1,guilin,0,0
2241,1,1,1,Guizhou,Friday,0,county seat,43,4,113,0,married,associate,1,0,0,27,no,heard but do not know,heard but do not know,never,0,0,1,0,20,840,0,0,anshun,3,0
1480,1,3,1,Gansu,Saturday,0,city,82,4,80,1,married,associate,0,0,0,28,yes and agree,heard and know,never,never,6,0,1,0,4,615,1,0,lanzhou,3,1
3104,2,2,2,Guangxi,Wednesday,0,city,83,6,60,0,married,associate,1,0,0,41,yes and agree,heard but do not know,never,never,8,3,1,1,20,1182,1,3,nanning,2,1
2818,7,7,7,Guizhou,Friday,0,city,50,4,109,0,divorced,associate,1,0,1,39,yes and agree,heard but do not know,heard but do not know,never,9,0,1,0,0,2857,1,0,guiyang,0,0
2135,1,1,1,Gansu,Thursday,1,rural,114,4,179,1,married,senior high,1,0,0,34,yes and agree,never,never,never,0,0,1,0,8,1515,0,0,lanzhou,2,1
3301,7,7,7,Guangxi,Thursday,0,rural,155,6,100,1,married,junior high,1,0,0,56,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,0,1300,0,0,guilin,0,1
3214,7,2,1,Guangxi,Thursday,0,rural,85,6,88,0,married,associate,0,1,0,26,yes and agree,heard but do not know,never,never,0,0,1,0,20,1786,0,0,nanning,3,1
1419,7,7,4,Guizhou,Saturday,0,city,54,5,85,1,married,bachelor,0,0,1,26,yes and agree,heard but do not know,never,never,1,0,1,0,8,2310,1,0,anshun,3,0
1152,5,5,5,Gansu,Monday,1,city,77,2,83.7,1,married,junior high,1,0,0,38,no,never,never,never,0,0,1,0,2,1636,0,0,baiyin,2,1
2133,1,1,1,Gansu,Thursday,1,rural,114,5,70,1,married,senior high,0,1,0,34,yes but disagree,never,never,never,0,0,1,0,0,1333,0,0,lanzhou,0,0
1933,7,7,6,Gansu,Tuesday,1,city,122,4,70,0,married,bachelor,1,1,0,39,yes and agree,heard and know,heard and know,heard but do not know,0,2,1,1,14,1200,0,1,lanzhou,3,1
2243,6,5,6,Guizhou,Friday,0,county seat,58,5,95,0,unmarried,associate,1,1,0,18,yes and agree,never,never,heard but do not know,0,0,1,0,6,1111,0,0,anshun,3,1
2808,1,1,1,Gansu,Friday,1,county seat,75,3,140,1,married,senior high,0,0,0,41,yes and agree,never,never,never,0,0,1,0,5,1944,0,0,lanzhou,3,1
1914,2,2,2,Guizhou,Tuesday,1,county seat,48,5,116,1,unmarried,associate,1,0,0,25,yes and agree,heard but do not know,heard but do not know,heard but do not know,3,0,1,0,10,1731,1,0,guiyang,4,1
1905,2,2,1,Guizhou,Tuesday,1,county seat,48,4,98,1,unmarried,associate,0,0,0,24,yes and agree,heard but do not know,heard but do not know,heard but do not know,3,0,1,0,15,1667,1,0,guiyang,4,1
3363,1,1,7,Guangxi,Friday,1,county seat,38,4,20,0,unmarried,associate,0,0,0,21,yes but disagree,never,never,never,0,0,1,0,18,1707,0,0,nanning,4,0
932,6,5,4,Guizhou,Sunday,0,rural,32,4,280,0,married,primary,0,0,0,54,no,never,never,never,0,0,0,0,8,1320,0,0,anshun,3,0
3033,2,3,2,Guangxi,Wednesday,0,city,66,5,108,0,married,associate,0,1,0,55,yes and agree,heard but do not know,never,never,0,0,1,0,20,1067,0,0,nanning,3,1
3086,3,3,4,Guangxi,Wednesday,0,rural,69,5,110,0,married,junior high,1,0,0,46,no,never,never,never,5,0,0,0,0,2364,1,0,guilin,2,1
2909,6,6,6,Guangxi,Sunday,0,rural,56,5,120,0,unmarried,junior high,0,0,0,30,no,never,never,never,0,0,0,0,0,1444,0,0,guilin,2,0
2831,2,1,1,Gansu,Friday,1,county seat,66,4,84,1,married,bachelor,1,0,0,30,yes and agree,heard but do not know,never,never,0,0,1,0,12,1948,0,0,lanzhou,2,1
2141,7,7,7,Guizhou,Thursday,0,rural,55,3,150,0,unmarried,bachelor,0,1,0,26,yes and agree,heard but do not know,heard but do not know,never,5,0,1,0,0,2720,1,0,guiyang,3,0
2385,7,7,7,Gansu,Sunday,1,county seat,42,2,78,1,married,bachelor,1,0,0,39,yes and agree,heard but do not know,never,never,6,0,1,0,0,3125,1,0,baiyin,2,1
918,1,7,1,Guizhou,Sunday,0,city,45,5,110,0,married,bachelor,1,0,0,35,yes and agree,heard but do not know,heard but do not know,heard but do not know,4,6,1,1,3,3200,1,2,anshun,3,1
2988,5,5,5,Guangxi,Tuesday,1,city,56,1,80,0,unmarried,associate,0,0,0,26,no,never,never,never,0,2,1,1,3,879,0,3,nanning,3,0
584,7,7,7,Guizhou,Thursday,0,city,72,3,45,1,unmarried,bachelor,0,0,1,25,yes and agree,heard and know,heard and know,heard and know,0,0,1,0,10,2267,0,0,guiyang,2,1
2199,1,1,1,Gansu,Thursday,1,county seat,95,4,85,0,married,senior high,0,0,0,34,yes and agree,never,never,never,0,0,1,0,0,2118,0,0,lanzhou,0,1
3414,3,4,4,Guangxi,Saturday,0,county seat,52,5,118,0,married,senior high,1,0,0,34,yes and agree,heard but do not know,never,never,0,0,1,0,6,1620,0,0,nanning,3,0
3369,2,3,4,Guangxi,Friday,0,county seat,57,4,120,0,married,senior high,1,0,0,31,yes and agree,heard but do not know,never,never,0,0,1,0,6,2143,0,0,nanning,3,1
1246,1,1,1,Gansu,Thursday,1,rural,41,2,150,1,divorced,senior high,0,1,0,63,yes but disagree,heard but do not know,never,never,0,0,0,0,0,1200,0,0,baiyin,0,0
2151,1,1,1,Guizhou,Thursday,0,rural,57,3,150,1,married,associate,1,1,0,29,yes and agree,never,never,never,8,0,1,0,0,2821,1,0,guiyang,0,0
3426,3,4,4,Guangxi,Saturday,0,rural,53,6,230,1,married,associate,1,0,0,32,no,never,never,never,0,5,0,1,0,1296,0,1,nanning,3,0
2911,6,6,6,Guangxi,Sunday,0,rural,66,5,110,0,married,junior high,0,0,0,56,no,never,never,never,0,0,0,0,0,3273,0,0,guilin,2,0
1248,5,7,5,Guizhou,Thursday,0,city,29,4,100,0,married,bachelor,1,0,0,32,yes but disagree,heard and know,heard but do not know,never,3,0,1,0,14,2500,1,0,guiyang,3,1
1889,4,4,4,Gansu,Tuesday,1,city,70,3,60,0,married,bachelor,1,0,0,30,yes and agree,heard but do not know,heard but do not know,never,1,0,1,0,0,2310,1,0,baiyin,0,1
2110,7,7,4,Guangxi,Thursday,1,city,93,3,43,1,married,bachelor,1,1,0,26,yes and agree,heard and know,heard but do not know,heard but do not know,3,4,1,1,10,2607,1,4,nanning,5,1
3241,6,6,6,Guangxi,Thursday,0,city,61,5,50,1,unmarried,associate,0,0,1,35,yes but disagree,heard but do not know,heard but do not know,never,0,0,1,0,0,1600,0,0,guilin,3,1
2158,7,7,7,Guizhou,Thursday,0,rural,53,4,226,0,married,junior high,1,0,0,26,no,never,never,never,0,0,1,0,20,4054,0,0,guiyang,3,0
2851,1,2,1,Gansu,Friday,1,county seat,95,3,76,1,married,associate,0,0,0,36,yes and agree,heard but do not know,never,never,0,0,1,0,15,1138,0,0,lanzhou,2,1
2894,6,6,6,Guangxi,Sunday,0,rural,48,5,120,0,married,junior high,0,0,0,46,no,never,never,never,0,0,0,0,0,938,0,0,guilin,2,0
1893,7,5,7,Guizhou,Tuesday,1,county seat,45,4,100,1,unmarried,associate,0,0,0,25,yes and agree,heard but do not know,never,never,0,0,1,0,60,2913,0,0,guiyang,4,0
2911,6,6,7,Guangxi,Tuesday,0,city,122,4,70,1,married,junior high,1,1,0,54,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,0,0,0,1308,0,0,guilin,3,1
1104,2,2,2,Gansu,Sunday,0,city,64,2,49,1,married,junior high,1,0,0,46,yes and agree,never,never,never,0,0,1,0,2,1733,0,0,baiyin,1,0
3161,6,6,5,Guangxi,Wednesday,0,city,48,3,85,1,married,associate,1,0,0,40,yes and agree,heard but do not know,never,never,0,0,1,0,0,1000,0,0,guilin,3,0
1523,4,4,4,Gansu,Saturday,0,city,46,3,76,0,married,junior high,1,0,0,38,no,never,heard and know,never,8,0,1,0,0,2200,1,0,baiyin,3,1
1195,2,2,2,Guizhou,Monday,1,rural,59,5,250,0,unmarried,associate,1,0,1,24,yes and agree,heard but do not know,heard but do not know,never,4,0,1,0,20,1517,1,0,guiyang,2,1
3096,3,3,3,Guangxi,Wednesday,0,rural,69,5,110,0,unmarried,junior high,0,0,0,36,no,never,never,never,0,0,0,0,0,2475,0,0,guilin,2,0
3024,2,4,4,Guangxi,Wednesday,0,rural,155,4,100,0,married,junior high,1,0,0,34,yes and agree,heard but do not know,never,never,0,0,1,0,2,4770,0,0,guilin,4,0
2613,2,1,2,Gansu,Thursday,1,rural,113,4,150,1,married,associate,1,0,0,34,no,heard but do not know,heard but do not know,never,0,0,1,0,12,818,0,0,lanzhou,2,1
3216,7,7,7,Guangxi,Thursday,0,rural,68,3,90,0,married,primary,1,0,0,54,no,never,never,never,0,0,1,0,0,5336,0,0,guilin,2,0
2835,2,3,1,Guangxi,Friday,1,city,52,6,90,0,married,primary,0,0,0,51,yes but disagree,heard but do not know,never,never,0,2,1,1,5,3770,0,3,nanning,4,0
2402,4,4,4,Gansu,Sunday,1,county seat,32,4,90,1,married,primary,0,1,0,44,no,never,never,never,8,0,1,0,0,1517,1,0,baiyin,0,1
2820,5,5,4,Guizhou,Friday,0,city,47,4,96,1,unmarried,bachelor,0,0,1,24,yes and agree,heard but do not know,never,never,2,0,1,0,25,4036,1,0,guiyang,3,1
2611,2,2,1,Gansu,Thursday,1,rural,114,3,180,1,married,junior high,1,0,0,41,yes and agree,heard but do not know,never,never,0,0,1,0,2,446,0,0,lanzhou,3,1
158,6,6,6,Guizhou,Saturday,0,rural,13,4,400,1,unmarried,senior high,0,1,0,21,yes but disagree,heard but do not know,never,never,8,0,1,0,10,2600,1,0,anshun,2,0
1649,7,7,7,Guizhou,Sunday,1,rural,57,3,175,1,married,bachelor,1,1,0,27,yes and agree,never,never,never,0,0,1,0,0,1680,0,0,anshun,3,0
2962,6,6,6,Guangxi,Monday,0,city,100,2,100,1,married,junior high,0,0,0,48,yes and agree,never,never,never,0,0,1,0,2,4821,0,0,guilin,4,1
3160,6,5,5,Guangxi,Wednesday,0,city,50,5,100,0,divorced,senior high,0,0,0,36,no,never,never,never,0,0,1,0,0,1350,0,0,guilin,4,1
2231,1,2,1,Guizhou,Friday,0,county seat,58,4,96,0,unmarried,associate,0,0,0,23,yes and agree,never,never,never,0,0,1,0,0,1099,0,0,anshun,3,0
3280,7,6,7,Guangxi,Thursday,1,city,49,5,118,1,married,bachelor,0,0,0,37,yes and agree,heard and know,heard but do not know,never,0,3,1,1,0,1120,0,4,guilin,2,1
2115,6,6,4,Gansu,Thursday,1,rural,114,4,160,1,married,senior high,0,0,0,35,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,1,1941,0,0,lanzhou,3,0
1615,3,3,2,Guizhou,Sunday,1,rural,65,4,100,0,married,associate,1,1,1,27,no,never,never,never,2,0,1,0,14,4000,1,0,guiyang,2,0
1813,4,4,2,Gansu,Tuesday,1,city,116,2,58,1,divorced,senior high,0,0,0,55,yes and agree,heard but do not know,never,never,0,0,1,0,10,519,0,0,lanzhou,2,0
2515,6,4,4,Gansu,Tuesday,1,county seat,83,2,100,0,married,junior high,1,0,0,43,yes and agree,heard but do not know,never,never,0,0,1,0,0,2167,0,0,baiyin,1,1
2184,1,1,1,Gansu,Thursday,0,rural,123,4,170,1,married,senior high,0,0,0,35,yes and agree,heard but do not know,never,never,0,0,1,0,1,2040,0,0,lanzhou,4,1
164,7,7,6,Guizhou,Saturday,0,rural,13,2,120,1,married,senior high,1,0,0,28,yes and agree,heard but do not know,never,never,0,0,1,0,0,1733,0,0,anshun,3,1
2910,6,6,6,Guangxi,Sunday,0,rural,58,5,96,1,married,junior high,1,0,0,51,yes and agree,never,never,never,0,0,0,0,0,1460,0,0,guilin,2,0
2252,1,1,1,Guizhou,Friday,0,county seat,48,4,98,0,married,bachelor,1,0,1,32,yes but disagree,heard but do not know,heard but do not know,heard but do not know,4,0,1,0,20,1727,1,0,anshun,3,1
1830,7,1,1,Gansu,Tuesday,1,city,102,5,80,0,married,associate,0,1,0,40,yes but disagree,never,never,never,0,4,1,1,12,2182,0,2,lanzhou,4,0
2821,7,7,2,Guizhou,Friday,0,city,45,5,98,1,unmarried,bachelor,1,0,0,25,yes but disagree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,1,2618,0,0,guiyang,3,1
2111,2,1,1,Gansu,Thursday,1,rural,114,3,148,1,married,senior high,0,0,0,39,yes and agree,never,never,never,0,0,1,0,0,1778,0,0,lanzhou,0,0
824,7,4,7,Guizhou,Sunday,0,rural,16,3,300,1,married,associate,1,0,0,36,yes and agree,never,never,never,5,0,0,0,6,4000,1,0,anshun,3,0
2111,7,7,7,Guizhou,Thursday,1,city,62,4,110,0,married,associate,1,0,0,32,yes and agree,heard but do not know,never,never,3,4,1,1,10,3939,1,3,guiyang,3,1
2146,1,1,1,Gansu,Thursday,1,rural,114,4,180,1,married,senior high,1,0,0,36,yes and agree,never,never,never,0,0,1,0,8,1957,0,0,lanzhou,3,0
110,7,7,7,Guangxi,Friday,1,city,115,4,105,0,married,bachelor,1,0,1,49,yes and agree,heard and know,heard and know,heard and know,5,6,1,1,10,5288,1,5,nanning,4,1
2809,1,1,1,Gansu,Friday,1,county seat,75,3,180,1,married,associate,0,0,0,37,yes and agree,never,never,never,0,0,1,0,7,1950,0,0,lanzhou,4,1
2824,7,7,7,Guizhou,Friday,0,city,47,4,98,0,unmarried,bachelor,0,1,1,26,yes and agree,heard and know,heard but do not know,never,3,4,1,1,20,5200,1,3,guiyang,2,1
1266,7,7,7,Guizhou,Thursday,0,city,29,4,73,1,unmarried,bachelor,0,0,0,27,yes and agree,heard but do not know,heard but do not know,never,0,4,1,1,30,2585,0,2,guiyang,2,0
2169,7,7,7,Guizhou,Thursday,0,rural,53,3,188,0,married,junior high,0,1,0,26,yes but disagree,never,never,never,3,0,1,0,5,3161,1,0,guiyang,3,1
1891,2,2,2,Gansu,Tuesday,1,city,85,4,80,0,unmarried,associate,0,1,0,25,yes but disagree,never,never,never,0,4,1,1,8,1182,0,2,lanzhou,5,0
3035,7,7,7,Guangxi,Wednesday,0,city,72,5,117,1,married,junior high,1,0,0,44,yes and agree,heard but do not know,heard but do not know,heard and know,0,3,1,1,5,2139,0,3,nanning,3,0
1166,1,6,6,Guizhou,Wednesday,0,city,41,4,78,1,unmarried,bachelor,0,0,0,26,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,20,1300,0,0,guiyang,3,1
1831,4,4,4,Gansu,Tuesday,1,city,86,2,59,1,married,junior high,1,0,0,36,yes and agree,heard and know,never,never,0,0,1,0,4,1000,0,0,baiyin,1,0
3068,6,6,7,Guangxi,Wednesday,1,rural,155,5,260,0,unmarried,bachelor,0,0,0,35,no,heard but do not know,heard but do not know,familiar,0,3,1,1,0,1800,0,4,guilin,0,1
1185,4,5,1,Gansu,Wednesday,1,rural,56,3,120,1,married,primary,1,0,0,49,no,never,never,never,0,0,0,0,1,1210,0,0,baiyin,4,0
3016,6,6,6,Guangxi,Wednesday,0,city,81,4,76,0,married,senior high,0,0,0,46,yes and agree,heard but do not know,never,never,0,0,1,0,0,1500,0,0,guilin,2,1
2982,7,7,2,Guangxi,Tuesday,1,city,118,4,28,0,unmarried,associate,0,0,0,31,no,never,never,never,0,0,1,0,0,1367,0,0,guilin,3,1
3011,1,1,1,Guangxi,Wednesday,0,county seat,158,4,110,1,married,junior high,1,0,0,43,yes and agree,never,never,never,0,1,1,1,0,1200,0,2,guilin,2,0
1812,1,1,1,Gansu,Tuesday,1,city,99,4,80,0,married,senior high,1,1,0,36,no,never,never,never,0,0,1,0,16,2308,0,0,lanzhou,3,1
2160,1,1,1,Guizhou,Thursday,0,rural,60,4,150,0,unmarried,senior high,0,1,0,24,no,never,never,never,0,0,1,0,0,2855,0,0,guiyang,3,0
3240,2,2,1,Guangxi,Thursday,0,rural,64,4,60,1,married,primary,0,0,0,51,yes and agree,heard but do not know,never,never,0,0,1,0,0,1235,0,0,guilin,2,0
1934,4,5,1,Guizhou,Tuesday,1,county seat,52,4,95,1,unmarried,associate,0,0,0,24,yes but disagree,heard but do not know,never,never,0,0,1,0,6,2073,0,0,guiyang,2,1
2425,1,1,1,Gansu,Sunday,1,county seat,44,4,104,1,married,bachelor,1,1,0,42,yes and agree,heard and know,never,never,7,0,1,0,0,3627,1,0,baiyin,0,1
2165,1,1,1,Guizhou,Thursday,0,rural,60,3,134,0,married,senior high,1,0,0,37,no,heard but do not know,heard but do not know,never,11,0,1,0,0,2857,1,0,guiyang,0,0
1149,4,4,4,Gansu,Monday,1,city,92,3,90,1,married,associate,1,1,1,44,yes and agree,heard and know,never,never,24,0,1,0,0,4620,1,0,baiyin,2,1
3306,1,1,1,Guangxi,Thursday,1,county seat,74,3,20,1,married,primary,0,0,0,52,no,never,never,never,0,0,1,0,0,1500,0,0,nanning,4,0
1929,2,1,1,Guizhou,Tuesday,1,county seat,49,4,119,0,unmarried,bachelor,0,0,0,23,yes and agree,heard but do not know,heard but do not know,never,3,0,1,0,0,2143,1,0,guiyang,3,0
3289,5,5,5,Guangxi,Thursday,0,city,58,4,76,0,unmarried,junior high,0,0,0,35,no,never,never,never,0,0,1,0,0,2232,0,0,guilin,3,0
2969,3,3,3,Guangxi,Tuesday,0,county seat,127,6,140,1,married,junior high,0,1,0,59,no,never,never,never,0,1,1,1,0,5179,0,2,guilin,2,0
1690,4,4,4,Gansu,Sunday,0,city,64,5,68,1,married,bachelor,1,0,1,35,yes and agree,heard and know,never,never,7,0,1,0,0,2400,1,0,baiyin,2,1
1883,2,3,3,Guizhou,Tuesday,1,county seat,31,3,95,1,unmarried,bachelor,1,0,1,25,yes and agree,heard but do not know,never,never,0,0,1,0,10,1711,0,0,guiyang,3,1
3066,6,6,6,Guangxi,Wednesday,0,city,98,4,78,0,unmarried,senior high,0,0,0,46,no,never,never,never,0,0,1,0,0,1740,0,0,guilin,2,1
2992,5,7,6,Guangxi,Tuesday,1,rural,0,6,100,0,widowed,primary,0,0,0,56,no,heard but do not know,heard but do not know,familiar,0,0,1,0,0,1100,0,0,guilin,0,1
1598,2,1,4,Gansu,Saturday,0,city,52,2,50,1,married,junior high,1,0,0,41,yes and agree,never,never,never,1,0,1,0,0,2045,1,0,baiyin,2,0
2145,1,1,1,Gansu,Thursday,1,rural,114,4,170,1,married,senior high,1,0,0,36,yes and agree,never,never,never,0,0,1,0,0,1964,0,0,lanzhou,0,0
3222,5,4,5,Guangxi,Thursday,0,city,64,3,60,0,married,junior high,0,0,0,39,no,never,never,never,0,0,1,0,0,1243,0,0,guilin,3,1
1818,6,5,4,Gansu,Monday,1,city,110,3,75,1,married,associate,0,0,0,28,yes and agree,heard but do not know,never,never,0,0,1,0,6,1091,0,0,lanzhou,2,1
3432,7,1,1,Guangxi,Saturday,0,county seat,45,3,97,0,married,associate,1,0,0,41,yes and agree,heard but do not know,never,never,0,0,1,0,0,2080,0,0,nanning,6,0
1834,7,7,4,Guangxi,Tuesday,1,rural,46,2,200,0,unmarried,senior high,1,1,0,20,yes and agree,heard and know,heard and know,never,0,0,0,0,2,1418,0,0,qinzhou,6,1
1919,2,2,2,Guizhou,Tuesday,1,county seat,48,4,100,0,unmarried,associate,1,0,0,23,no,heard but do not know,never,never,0,0,1,0,0,655,0,0,guiyang,3,0
2833,1,1,3,Gansu,Friday,1,county seat,66,4,85,1,married,associate,0,0,0,32,yes and agree,never,heard but do not know,never,0,0,1,0,8,1963,0,0,lanzhou,2,1
2826,5,5,5,Guangxi,Friday,1,county seat,8,6,105,0,married,junior high,1,0,0,42,yes and agree,never,never,never,0,1,1,1,10,4440,0,1,guilin,2,1
1606,1,4,7,Guizhou,Saturday,0,city,45,4,70,0,unmarried,bachelor,0,0,0,39,yes and agree,heard but do not know,never,never,0,5,1,1,30,1260,0,4,anshun,3,1
2331,4,4,4,Gansu,Saturday,0,county seat,48,3,87,0,married,bachelor,1,1,1,45,yes and agree,heard and know,heard and know,never,4,0,1,0,0,2718,1,0,baiyin,2,1
2954,4,4,4,Guangxi,Monday,1,rural,92,6,125,0,married,junior high,1,1,0,52,yes but disagree,heard but do not know,never,never,5,0,1,0,2,4954,1,0,guilin,3,0
3311,5,6,6,Guangxi,Thursday,0,city,43,4,110,1,unmarried,senior high,0,1,0,56,no,heard but do not know,never,heard but do not know,0,0,1,0,0,1067,0,0,guilin,2,0
3011,2,2,2,Guangxi,Wednesday,0,city,57,6,76,1,married,associate,0,0,0,49,yes but disagree,heard but do not know,never,never,0,0,1,0,10,893,0,0,nanning,3,1
1901,2,2,2,Guizhou,Tuesday,1,county seat,48,4,98,0,unmarried,associate,0,0,0,24,yes and agree,heard but do not know,heard but do not know,never,4,0,1,0,20,1486,1,0,guiyang,4,1
3291,2,2,2,Guangxi,Thursday,1,county seat,70,6,45,1,married,junior high,1,0,0,48,no,never,never,never,0,3,1,1,0,3375,0,3,guilin,0,0
2233,1,1,1,Guizhou,Friday,0,county seat,43,4,112,1,unmarried,associate,0,1,0,22,yes but disagree,heard but do not know,heard but do not know,never,2,5,1,1,0,1468,1,3,anshun,3,0
3043,6,6,6,Guangxi,Wednesday,0,city,110,5,90,0,married,senior high,0,1,0,56,yes and agree,never,never,never,0,0,1,0,0,2265,0,0,guilin,3,1
1882,2,2,2,Gansu,Tuesday,1,city,89,3,100,0,unmarried,bachelor,0,1,0,34,no,never,never,never,2,0,1,0,14,1300,1,0,lanzhou,3,0
2984,1,2,1,Guangxi,Tuesday,1,city,56,4,100,0,unmarried,associate,0,0,0,31,yes but disagree,heard but do not know,never,never,0,0,1,0,25,713,0,0,nanning,3,0
