prob_car,prob_elec,prob_green
0.5259844,0.6371162,0.3538086
0.72743154,0.5146211,0.3718863
0.7266818,0.6652428,0.5342755
0.72743154,0.6652428,0.5342755
0.69172925,0.68122256,0.44523016
0.68068993,0.718931,0.5738858
0.72743154,0.68212306,0.52485913
0.6890642,0.38746077,0.28987163
0.7266818,0.6652428,0.52485913
0.6794035,0.68122256,0.2685822
0.72743154,0.6652428,0.52485913
0.7348878,0.6652428,0.3718863
0.6551258,0.6599305,0.3886401
0.72743154,0.6949402,0.5464306
0.725503,0.52224624,0.37005806
0.5259844,0.5493607,0.49700397
0.72743154,0.6652428,0.39826924
0.72743154,0.6652428,0.52485913
0.6794035,0.68212306,0.5243623
0.6689208,0.68122256,0.25046518
0.72743154,0.7210605,0.52485913
0.72743154,0.6371162,0.52485913
0.7926312,0.6652428,0.3388695
0.7861548,0.6652428,0.33549434
0.72743154,0.6329965,0.31246227
0.7926312,0.52307874,0.38177
0.6890642,0.42915708,0.3358661
0.7266818,0.6371162,0.31246227
0.72743154,0.52307874,0.40837
0.5259844,0.6417484,0.52485913
0.69172925,0.6371162,0.25331107
0.6952766,0.70382804,0.39223444
0.68068993,0.4558267,0.30922705
0.72743154,0.5518397,0.3071424
0.7266818,0.5690288,0.39223444
0.72743154,0.70382804,0.5342755
0.72743154,0.38746077,0.28987163
0.7604189,0.49606124,0.34836236
0.7266818,0.6736222,0.5342755
0.5259844,0.6652428,0.3408446
0.72743154,0.6652428,0.5342755
0.77755,0.7067362,0.39321
0.7266818,0.6329965,0.3388695
0.6249009,0.7067362,0.37454307
